Date,sp500_Open_RDP1,sp500_High_RDP1,sp500_Low_RDP1,sp500_Close_RDP1,sp500_Adj Close_RDP1,sp500_Volume_RDP1,sp500_Open_RDP7,sp500_High_RDP7,sp500_Low_RDP7,sp500_Close_RDP7,sp500_Adj Close_RDP7,sp500_Volume_RDP7,sp500_Open_RDP30,sp500_High_RDP30,sp500_Low_RDP30,sp500_Close_RDP30,sp500_Adj Close_RDP30,sp500_Volume_RDP30
6/1/2017,8.29E-06,0.005823728,0.004139621,0.007571113,0.007571113,-0.145915401,0.011913464,0.014444031,0.011152497,0.015054193,0.015054193,0.215678117,0.029342149,0.032912179,0.033613836,0.039300025,0.039300025,0.09580954
5/31/2017,0.001642,0.000302237,-0.002423745,-0.000459969,-0.000459969,0.409892107,0.018664217,0.011272187,0.013989089,0.012625306,0.012625306,0.180632967,0.031205514,0.028803155,0.029577582,0.029720095,0.029720095,0.381140973
5/30/2017,-0.001172118,-0.000587551,-0.001148337,-0.001204624,-0.001204624,0.14193024,0.024198507,0.016634825,0.024103999,0.019947391,0.019947391,-0.258428215,0.033888846,0.028146522,0.032977317,0.027202907,0.027202907,0.133978355
5/26/2017,0.002058468,-0.000839302,0.001740001,0.00031055,0.00031055,-0.206582584,0.013239913,0.013338175,0.023762734,0.024942423,0.024942423,-0.326197454,0.03096526,0.029136434,0.035745723,0.037300122,0.037300122,-0.107780489
5/26/2017,0.002058468,-0.000839302,0.001740001,0.00031055,0.00031055,-0.206582584,0.013239913,0.013338175,0.023762734,0.024942423,0.024942423,-0.326197454,0.03096526,0.029136434,0.035745723,0.037300122,0.037300122,-0.107780489
5/26/2017,0.002058468,-0.000839302,0.001740001,0.00031055,0.00031055,-0.206582584,0.013239913,0.013338175,0.023762734,0.024942423,0.024942423,-0.326197454,0.03096526,0.029136434,0.035745723,0.037300122,0.037300122,-0.107780489
5/26/2017,0.002058468,-0.000839302,0.001740001,0.00031055,0.00031055,-0.206582584,0.013239913,0.013338175,0.023762734,0.024942423,0.024942423,-0.326197454,0.03096526,0.029136434,0.035745723,0.037300122,0.037300122,-0.107780489
5/25/2017,0.003385564,0.005458094,0.004178508,0.004441948,0.004441948,0.04291867,0.002075228,0.005378711,0.004991532,0.005998386,0.005998386,0.033501033,0.024399013,0.028048383,0.028545468,0.0299114,0.0299114,0.105863401
5/24/2017,0.001823029,0.001970127,0.001716923,0.002489127,0.002489127,0.05487044,0.00310359,0.000636438,0.001691792,0.000861594,0.000861594,-0.024096039,0.020174854,0.021382337,0.025987802,0.021501527,0.021501527,0.087405611
5/23/2017,0.00411781,0.002250147,0.002915875,0.001837872,0.001837872,0.012840272,0.001922764,0.003515305,0.002802434,0.003145268,0.003145268,-0.027849457,0.016918719,0.014570832,0.018022489,0.01750412,0.01750412,0.153715252
5/22/2017,0.006679617,0.002678837,0.00695654,0.005160132,0.005160132,-0.170536657,-0.00318607,-0.000108531,0.002174852,-0.000175373,-0.000175373,-0.14878656,0.012993296,0.013410816,0.015390869,0.016335949,0.016335949,0.03919886
5/19/2017,0.00708381,0.005606703,0.007527441,0.0067675,0.0067675,-0.1144274,-0.010605819,-0.004450453,-0.009344784,-0.007459443,-0.007459443,0.049850008,0.007468839,0.010532345,0.009166006,0.010282118,0.010282118,0.194645713
5/19/2017,0.00708381,0.005606703,0.007527441,0.0067675,0.0067675,-0.1144274,-0.010605819,-0.004450453,-0.009344784,-0.007459443,-0.007459443,0.049850008,0.007468839,0.010532345,0.009166006,0.010282118,0.010282118,0.194645713
5/19/2017,0.00708381,0.005606703,0.007527441,0.0067675,0.0067675,-0.1144274,-0.010605819,-0.004450453,-0.009344784,-0.007459443,-0.007459443,0.049850008,0.007468839,0.010532345,0.009166006,0.010282118,0.010282118,0.194645713
5/18/2017,-0.011859255,-0.003828354,-0.001481188,0.003686819,0.003686819,0.037573865,-0.019524703,-0.011702016,-0.016602285,-0.013016685,-0.013016685,0.182239934,-0.005028394,-0.001101649,0.000935942,0.005427238,0.005427238,0.145576737
5/17/2017,-0.00898301,-0.008687407,-0.016627402,-0.018178215,-0.018178215,0.216970349,-0.00707934,-0.006866938,-0.01575239,-0.017650333,-0.017650333,0.213900812,0.011971471,0.010311281,0.00233545,-0.001326132,-0.001326132,0.298405609
5/16/2017,0.00441527,0.000715447,0.000881437,-0.000686897,-0.000686897,-0.015203247,0.005091157,0.002700791,0.002791589,0.000575121,0.000575121,-0.033713356,0.01786786,0.01686479,0.021887411,0.017733222,0.017733222,0.001284978
5/15/2017,0.000643711,0.004852832,0.002827592,0.004776514,0.004776514,0.050813309,0.001753267,0.005277226,0.005709178,0.005356744,0.005356744,-0.203766613,0.012330711,0.014217288,0.01326498,0.016760385,0.016760385,0.03562495
5/12/2017,-0.001002216,-0.001369121,0.002288222,-0.001478441,-0.001478441,-0.1131587,0.002488976,0.001096264,0.003126354,0.001159911,0.001159911,-0.151094379,0.01318331,0.009289501,0.012130122,0.009644959,0.009644959,0.046608747
5/12/2017,-0.001002216,-0.001369121,0.002288222,-0.001478441,-0.001478441,-0.1131587,0.002488976,0.001096264,0.003126354,0.001159911,0.001159911,-0.151094379,0.01318331,0.009289501,0.012130122,0.009644959,0.009644959,0.046608747
5/12/2017,-0.001002216,-0.001369121,0.002288222,-0.001478441,-0.001478441,-0.1131587,0.002488976,0.001096264,0.003126354,0.001159911,0.001159911,-0.151094379,0.01318331,0.009289501,0.012130122,0.009644959,0.009644959,0.046608747
5/11/2017,-0.000813568,-0.001675189,-0.00461806,-0.002162809,-0.002162809,0.023024375,0.001585094,0.001165951,-0.001710137,0.001367539,0.001367539,-0.022618573,0.016252662,0.013692312,0.012240027,0.014107677,0.014107677,0.199707751
5/10/2017,-0.001994536,-0.001718116,0.000146335,0.001130601,0.001130601,-0.002753456,0.003470814,0.002192534,0.003337748,0.004731258,0.004731258,0.138873607,0.02436116,0.015212905,0.023596617,0.017408775,0.017408775,0.081878864
5/9/2017,0.000683408,0.001045245,-0.000618225,-0.001025249,-0.001025249,0.065360525,0.003300419,0.004257121,0.004231029,0.005335111,0.005335111,-0.017395186,0.031114875,0.025148287,0.030224972,0.023629172,0.023629172,0.127571191
5/8/2017,0.003164153,0.000862784,0.001900091,3.74E-05,3.74E-05,-0.03126995,0.004285053,0.003871079,0.004717373,0.004441559,0.004441559,-0.163236923,0.021068584,0.019157862,0.024908565,0.023634973,0.023634973,0.152702571
5/5/2017,0.001079625,0.003286781,0.003793469,0.004088695,0.004088695,-0.188514031,0.001419073,0.000471248,0.001089273,0.004959303,0.004959303,-0.137796158,0.019778662,0.017113814,0.020173945,0.022732732,0.022732732,0.085732687
5/5/2017,0.001079625,0.003286781,0.003793469,0.004088695,0.004088695,-0.188514031,0.001419073,0.000471248,0.001089273,0.004959303,0.004959303,-0.137796158,0.019778662,0.017113814,0.020173945,0.022732732,0.022732732,0.085732687
5/5/2017,0.001079625,0.003286781,0.003793469,0.004088695,0.004088695,-0.188514031,0.001419073,0.000471248,0.001089273,0.004959303,0.004959303,-0.137796158,0.019778662,0.017113814,0.020173945,0.022732732,0.022732732,0.085732687
5/4/2017,0.001378604,0.000673634,0.000252169,0.000582103,0.000582103,0.120326452,0.003476798,-0.000438895,-0.00033589,0.000380938,0.000380938,0.091934402,0.01997014,0.016846545,0.018789252,0.01748816,0.01748816,0.221066243
5/3/2017,-0.00190295,-0.001299605,-0.002544227,-0.001271361,-0.001271361,0.0210584,0.006821802,0.005401849,0.004457245,0.005888415,0.005888415,0.055095986,0.00301764,0.003312497,0.016162133,0.01881804,0.01881804,-0.087115733
5/2/2017,0.001067636,-0.00065152,0.00041512,0.00118905,0.00118905,0.192058114,0.015419987,0.015597281,0.017619911,0.01808667,0.01808667,0.088577822,0.005386361,0.005622863,0.00681961,0.007457415,0.007457415,0.24836903
5/1/2017,-0.002164004,0.000338415,0.001036775,0.001732291,0.001732291,-0.13958911,0.01955447,0.014025702,0.018762006,0.013791254,0.013791254,-0.122875896,0.002009489,0.003680258,0.003024085,0.004238443,0.004238443,-0.38215232
4/28/2017,0.001665473,0.000660438,-0.000134229,-0.001913147,-0.001913147,-0.092764111,0.019980438,0.017448579,0.020260833,0.019686349,0.019686349,0.056356715,0.002500292,0.002336516,0.002179126,0.001184216,0.001184216,0.10476697
4/28/2017,0.001665473,0.000660438,-0.000134229,-0.001913147,-0.001913147,-0.092764111,0.019980438,0.017448579,0.020260833,0.019686349,0.019686349,0.056356715,0.002500292,0.002336516,0.002179126,0.001184216,0.001184216,0.10476697
4/28/2017,0.001665473,0.000660438,-0.000134229,-0.001913147,-0.001913147,-0.092764111,0.019980438,0.017448579,0.020260833,0.019686349,0.019686349,0.056356715,0.002500292,0.002336516,0.002179126,0.001184216,0.001184216,0.10476697
4/27/2017,0.000301372,-0.00252686,-0.001717836,0.00055292,0.00055292,-0.001816889,0.020136315,0.018630101,0.020620719,0.019887405,0.019887405,0.253413011,0.008167547,0.00087451,0.005800059,0.001471542,0.001471542,0.049047312
4/26/2017,0.003136653,0.002374077,0.002364457,-0.000485703,-0.000485703,0.027702967,0.024161612,0.02086722,0.023266789,0.016364316,0.016364316,0.453572225,0.008625501,0.012501261,0.012128038,0.009300556,0.009300556,0.294169191
4/25/2017,0.004716614,0.006520879,0.005048122,0.006090687,0.006090687,0.082530178,0.016878893,0.018830951,0.022413513,0.025616762,0.025616762,0.270795098,0.00419553,0.007606093,0.005332394,0.006378904,0.006378904,0.274846038
4/24/2017,0.006620726,0.008827869,0.01052669,0.010840069,0.010840069,0.053460107,0.007729174,0.010311473,0.011964057,0.012460914,0.012460914,0.15442844,-0.000923045,5.04E-05,0.002602538,0.000653209,0.000653209,0.075066634
4/21/2017,0.005143681,-0.002197955,0.001537905,-0.003035073,-0.003035073,-0.039496411,0.000348384,0.000407589,0.003106219,-0.002162516,-0.002162516,0.123801092,-0.003702152,-0.005445213,-0.004259868,-0.006841888,-0.006841888,-0.057309073
4/21/2017,0.005143681,-0.002197955,0.001537905,-0.003035073,-0.003035073,-0.039496411,0.000348384,0.000407589,0.003106219,-0.002162516,-0.002162516,0.123801092,-0.003702152,-0.005445213,-0.004259868,-0.006841888,-0.006841888,-0.057309073
4/21/2017,0.005143681,-0.002197955,0.001537905,-0.003035073,-0.003035073,-0.039496411,0.000348384,0.000407589,0.003106219,-0.002162516,-0.002162516,0.123801092,-0.003702152,-0.005445213,-0.004259868,-0.006841888,-0.006841888,-0.057309073
4/20/2017,-0.001747109,0.003715091,0.002509524,0.007557263,0.007557263,0.036228302,-0.006138731,-0.002112941,-0.004503546,-0.000559921,-0.000559921,0.309473291,-0.011444005,-0.004938696,-0.008513347,-0.003021563,-0.003021563,-0.043199286
4/19/2017,0.001818551,0.001822465,0.000218463,-0.001716351,-0.001716351,0.07647469,-0.004158572,-0.004708654,-0.006674469,-0.007374155,-0.007374155,0.1528749,-0.01010231,-0.009469093,-0.012876699,-0.012759711,-0.012759711,0.000429174
4/18/2017,0.004248404,-0.000336206,0.00087032,-0.00290338,-0.00290338,0.157584318,-0.004783778,-0.006687286,-0.006113442,-0.006489974,-0.006489974,0.021212273,-0.013767067,-0.012800551,-0.014121716,-0.013943493,-0.013943493,0.011488848
4/17/2017,-0.00399656,0.000374696,0.001528611,0.008613349,0.008613349,-0.101523908,-0.014353973,-0.012285866,-0.007662139,-0.001674469,-0.001674469,-0.250843385,-0.020286195,-0.014577016,-0.018051724,-0.014313213,-0.014313213,-0.205484268
4/13/2017,-0.004323671,-0.001895662,-0.005223854,-0.006814694,-0.006814694,-0.016597069,-0.005427317,-0.005197993,-0.009261001,-0.013223664,-0.013223664,-0.019446454,-0.022035711,-0.019413296,-0.02151946,-0.022238351,-0.022238351,-0.177276439
4/13/2017,-0.004323671,-0.001895662,-0.005223854,-0.006814694,-0.006814694,-0.016597069,-0.005427317,-0.005197993,-0.009261001,-0.013223664,-0.013223664,-0.019446454,-0.022035711,-0.019413296,-0.02151946,-0.022238351,-0.022238351,-0.177276439
4/13/2017,-0.004323671,-0.001895662,-0.005223854,-0.006814694,-0.006814694,-0.016597069,-0.005427317,-0.005197993,-0.009261001,-0.013223664,-0.013223664,-0.019446454,-0.022035711,-0.019413296,-0.02151946,-0.022238351,-0.022238351,-0.177276439
4/13/2017,-0.004323671,-0.001895662,-0.005223854,-0.006814694,-0.006814694,-0.016597069,-0.005427317,-0.005197993,-0.009261001,-0.013223664,-0.013223664,-0.019446454,-0.022035711,-0.019413296,-0.02151946,-0.022238351,-0.022238351,-0.177276439
4/12/2017,-0.000751946,-0.001061472,0.001681434,-0.003759951,-0.003759951,0.025511481,-0.004313598,-0.00555827,-0.001514054,-0.005897032,-0.005897032,-0.064234282,-0.011755653,-0.02010013,-0.016364633,-0.021298365,-0.021298365,-0.264253725
4/11/2017,-0.001374531,-0.00471192,-0.006059962,-0.001433879,-0.001433879,0.119196097,-0.004609292,-0.006383077,-0.010729746,-0.00378375,-0.00378375,-0.070567155,-0.005139368,-0.005308776,-0.009203192,-0.004171475,-0.004171475,-0.259544813
4/10/2017,0.0002418,0.001104218,0.000323307,0.000687686,0.000687686,-0.087693038,-0.001757561,-0.001708476,-0.003001839,-0.004602986,-0.004602986,-0.118100189,-0.003411959,-0.002179985,-0.004390638,-0.005312834,-0.005312834,-0.222519336
4/7/2017,0.001189592,-0.000169152,0.000783383,-0.00082713,-0.00082713,-0.046462747,2.12E-05,0.00016921,-0.00093498,-0.002367445,-0.002367445,-0.017312854,0.000365113,-0.001512279,-0.000905331,-0.004984518,-0.004984518,-0.20315954
4/7/2017,0.001189592,-0.000169152,0.000783383,-0.00082713,-0.00082713,-0.046462747,2.12E-05,0.00016921,-0.00093498,-0.002367445,-0.002367445,-0.017312854,0.000365113,-0.001512279,-0.000905331,-0.004984518,-0.004984518,-0.20315954
4/7/2017,0.001189592,-0.000169152,0.000783383,-0.00082713,-0.00082713,-0.046462747,2.12E-05,0.00016921,-0.00093498,-0.002367445,-0.002367445,-0.017312854,0.000365113,-0.001512279,-0.000905331,-0.004984518,-0.004984518,-0.20315954
4/6/2017,-0.005408646,-0.005970582,-0.000689259,0.001929509,0.001929509,-0.150801481,0.005983443,0.00016071,0.004821131,-0.000457938,-0.000457938,-0.04924906,-0.005790902,-0.00173127,-0.002628429,-0.002673679,-0.002673679,-0.202562225
4/5/2017,0.0050239,0.007553421,-8.51E-05,-0.003054861,-0.003054861,0.175994311,0.016091975,0.014269353,0.012173547,0.004851346,0.004851346,0.163658135,0.002320934,0.005593868,-0.00331592,-0.004177261,-0.004177261,0.087021827
4/4/2017,-0.003208716,-0.002257135,0.002554661,0.000559522,0.000559522,-0.061515045,0.001846516,0.001829226,0.006413377,0.00690276,0.00690276,0.077680639,-6.37E-05,-0.002611191,-0.001779236,-0.002206821,-0.002206821,-0.104347195
4/3/2017,-0.001048697,-0.001890008,-0.007563751,-0.001642126,-0.001642126,0.018571245,0.006977974,0.002946346,0.001110142,0.005490344,0.005490344,0.047782617,0.008250105,0.006256574,0.002201208,0.003266548,0.003266548,-0.027514475
3/31/2017,0.001486467,-2.95E-05,0.001704424,-0.002255048,-0.002255048,0.061958194,0.009312876,0.007883306,0.011192256,0.006076357,0.006076357,-0.061191302,0.006460639,0.00809763,0.010145917,0.006603557,0.006603557,-0.086663381
3/31/2017,0.001486467,-2.95E-05,0.001704424,-0.002255048,-0.002255048,0.061958194,0.009312876,0.007883306,0.011192256,0.006076357,0.006076357,-0.061191302,0.006460639,0.00809763,0.010145917,0.006603557,0.006603557,-0.086663381
3/31/2017,0.001486467,-2.95E-05,0.001704424,-0.002255048,-0.002255048,0.061958194,0.009312876,0.007883306,0.011192256,0.006076357,0.006076357,-0.061191302,0.006460639,0.00809763,0.010145917,0.006603557,0.006603557,-0.086663381
3/30/2017,0.002024163,0.002987194,0.002397059,0.00293511,0.00293511,0.016569358,-0.007569393,-0.00483222,0.007122497,0.010255902,0.010255902,-0.259558467,0.011016527,0.008131618,0.010180708,0.008006836,0.008006836,-0.163463194
3/29/2017,0.007158762,-0.000177649,0.006549394,0.001085325,0.001085325,-0.077451615,-0.009124374,-0.006803783,-0.007055853,-0.005199176,-0.005199176,0.01702494,0.013077537,0.011028512,0.013250546,0.010074438,0.010074438,-0.117574718
3/28/2017,0.004585413,0.008051571,0.006622837,0.007251474,0.007251474,0.03936449,-0.018425028,-0.009192204,-0.016827616,-0.008274964,-0.008274964,-0.349603325,0.007783052,0.013810356,0.006982778,0.013022686,0.013022686,0.005388494
3/27/2017,-0.009066386,-0.004804335,-0.005775467,-0.001019587,-0.001019587,0.08910535,-0.024542283,-0.018089776,-0.023107183,-0.016708714,-0.016708714,-0.037267579,0.007282924,0.011068295,0.0048245,0.011005565,0.011005565,-0.067565079
3/24/2017,0.001896849,-0.001144571,-0.00272824,-0.000843996,-0.000843996,-0.087551371,-0.008403927,-0.014138032,-0.014014687,-0.017306302,-0.017306302,-0.23848174,0.023390069,0.019531947,0.017038105,0.015646402,0.015646402,-0.191087946
3/24/2017,0.001896849,-0.001144571,-0.00272824,-0.000843996,-0.000843996,-0.087551371,-0.008403927,-0.014138032,-0.014014687,-0.017306302,-0.017306302,-0.23848174,0.023390069,0.019531947,0.017038105,0.015646402,0.015646402,-0.191087946
3/24/2017,0.001896849,-0.001144571,-0.00272824,-0.000843996,-0.000843996,-0.087551371,-0.008403927,-0.014138032,-0.014014687,-0.017306302,-0.017306302,-0.23848174,0.023390069,0.019531947,0.017038105,0.015646402,0.015646402,-0.191087946
3/23/2017,0.001267593,0.003023145,0.002431009,-0.00106027,-0.00106027,-0.087364564,-0.009533291,-0.004065832,-0.006806117,-0.008239443,-0.008239443,0.027727784,0.024642362,0.027444461,0.024831758,0.022351816,0.022351816,-0.096721648
3/22/2017,-0.015264894,-0.012645155,-0.002327149,0.001889886,0.001889886,-0.162430051,-0.012042731,-0.009522268,-0.01354013,-0.010541536,-0.010541536,0.140026804,0.020528114,0.022792972,0.020212579,0.024146506,0.024146506,0.03596728
3/21/2017,0.00045415,0.00100014,-0.011714765,-0.012407973,-0.012407973,0.396297133,0.002866171,0.002132993,-0.008946161,-0.012045889,-0.012045889,0.242543585,0.037066111,0.037344634,0.023302688,0.022446505,0.022446505,0.371991444
3/20/2017,-0.00229473,-0.002582004,-0.003356261,-0.002009893,-0.002009893,-0.410021939,0.006240771,0.004419425,0.006421582,0.003636502,0.003636502,-0.17797349,0.039195273,0.035347707,0.035744896,0.033102372,0.033102372,-0.150929552
3/17/2017,-0.001675245,-0.001000853,0.00019349,-0.001314315,-0.001314315,0.538491707,0.005865408,0.005317907,0.007043546,0.006462188,0.006462188,0.358316938,0.047006849,0.04454524,0.046657714,0.042703333,0.042703333,0.359882974
3/17/2017,-0.001675245,-0.001000853,0.00019349,-0.001314315,-0.001314315,0.538491707,0.005865408,0.005317907,0.007043546,0.006462188,0.006462188,0.358316938,0.047006849,0.04454524,0.046657714,0.042703333,0.042703333,0.359882974
3/17/2017,-0.001675245,-0.001000853,0.00019349,-0.001314315,-0.001314315,0.538491707,0.005865408,0.005317907,0.007043546,0.006462188,0.006462188,0.358316938,0.047006849,0.04454524,0.046657714,0.042703333,0.042703333,0.359882974
3/16/2017,0.007328009,-0.000799123,0.003478345,-0.00162671,-0.00162671,-0.138521158,0.00715809,0.005464979,0.004933364,0.005484735,0.005484735,-0.043409059,0.044679872,0.0432303,0.046091423,0.044671024,0.044671024,-0.14067012
3/15/2017,0.000755753,0.009060379,0.004562845,0.008374753,0.008374753,0.231419989,-0.002058703,0.004712444,0.000405392,0.004188906,0.004188906,0.208537755,0.042356737,0.048668511,0.044870119,0.046685369,0.046685369,-0.044186473
3/14/2017,-0.001269211,-0.002472129,-0.004365633,-0.003379027,-0.003379027,0.012358403,-0.005195417,-0.006434796,-0.00724511,-0.007414719,-0.007414719,-0.107623634,0.036106596,0.036106596,0.039743519,0.037068724,0.037068724,-0.116571575
3/13/2017,-0.000404617,-0.001026642,0.002319039,0.000366633,0.000366633,-0.087111668,-0.009683658,-0.008489436,-0.004894567,-0.003547538,-0.003547538,-0.179890718,0.031552591,0.03279654,0.033557003,0.034331449,0.034331449,-0.000634589
3/10/2017,0.003820634,0.003283987,0.003610047,0.00326867,0.00326867,-0.076255133,-0.003197247,-0.010045845,-0.007180215,-0.009749688,-0.009749688,-0.20994067,0.032145296,0.032972815,0.030059962,0.033056485,0.033056485,-0.049139144
3/10/2017,0.003820634,0.003283987,0.003610047,0.00326867,0.00326867,-0.076255133,-0.003197247,-0.010045845,-0.007180215,-0.009749688,-0.009749688,-0.20994067,0.032145296,0.032972815,0.030059962,0.033056485,0.033056485,-0.049139144
3/10/2017,0.003820634,0.003283987,0.003610047,0.00326867,0.00326867,-0.076255133,-0.003197247,-0.010045845,-0.007180215,-0.009749688,-0.009749688,-0.20994067,0.032145296,0.032972815,0.030059962,0.033056485,0.033056485,-0.049139144
3/9/2017,-0.00266691,-0.001689784,-0.00274034,0.000799895,0.000799895,-0.025120013,-0.001094675,0.000544828,-0.001873674,0.000520479,0.000520479,-0.117288261,0.032596777,0.030236363,0.028686589,0.028933547,0.028933547,-0.033717973
3/8/2017,-0.000392253,-0.000854706,-0.001902338,-0.002284216,-0.002284216,0.083478523,0.00193642,0.000653604,-0.000364164,-0.00285685,-0.00285685,0.064056651,0.044945139,0.038719709,0.041615967,0.036362879,0.036362879,0.000299137
3/7/2017,-0.001890339,-0.00154697,-0.00104307,-0.002913374,-0.002913374,0.088375043,0.006371702,0.003286401,0.005372117,0.000443453,0.000443453,-0.081736729,0.045401212,0.045488598,0.048067801,0.045554452,0.045554452,0.115989101
3/6/2017,-0.002389808,-0.0021351,-0.003119451,-0.003277241,-0.003277241,-0.090727542,0.003265039,0.004450541,0.005473205,0.004865027,0.004865027,-0.19489647,0.046375276,0.044726341,0.045461154,0.045788553,0.045788553,-0.082914181
3/3/2017,-0.005775166,-0.004534965,-0.002008272,0.000503877,0.000503877,-0.069625156,0.008390043,0.007931915,0.007229579,0.008591449,0.008591449,0.024963459,0.047986278,0.048172346,0.051797497,0.05275907,0.05275907,0.122960736
3/3/2017,-0.005775166,-0.004534965,-0.002008272,0.000503877,0.000503877,-0.069625156,0.008390043,0.007931915,0.007229579,0.008591449,0.008591449,0.024963459,0.047986278,0.048172346,0.051797497,0.05275907,0.05275907,0.122960736
3/3/2017,-0.005775166,-0.004534965,-0.002008272,0.000503877,0.000503877,-0.069625156,0.008390043,0.007931915,0.007229579,0.008591449,0.008591449,0.024963459,0.047986278,0.048172346,0.051797497,0.05275907,0.05275907,0.122960736
3/2/2017,0.006142571,-0.002594765,1.68E-05,-0.00585988,-0.00585988,-0.120561174,0.016917882,0.011847687,0.010726529,0.006992551,0.006992551,0.06747342,0.055355823,0.054022645,0.051613678,0.048431057,0.048431057,0.152649121
3/1/2017,0.005938009,0.014017265,0.008974261,0.013673855,0.013673855,0.032074943,0.015842815,0.02118957,0.017332087,0.019054446,0.019054446,0.236864728,0.048912802,0.056732112,0.051846961,0.056471026,0.056471026,0.212048011
2/28/2017,0.000359415,-0.001581251,-0.001232141,-0.002578376,-0.002578376,0.175160009,0.006996896,0.00700885,0.008589551,0.006995476,0.006995476,0.14643677,0.041069409,0.039106022,0.038498598,0.039127072,0.039127072,0.366365168
2/27/2017,0.00403272,0.001774122,0.003825116,0.001017983,0.001017983,-0.064975976,0.012694877,0.008608,0.011589833,0.008726189,0.008726189,-0.051112541,0.041428574,0.043912707,0.047740986,0.043740447,0.043740447,0.034799387
2/24/2017,-0.004971497,-0.000388438,-0.000942627,0.001493364,0.001493364,-0.045747971,0.012729292,0.012731119,0.013220477,0.012731119,0.012731119,0.088232872,0.038406893,0.040442671,0.040710728,0.040442671,0.040442671,0.058324886
2/24/2017,-0.004971497,-0.000388438,-0.000942627,0.001493364,0.001493364,-0.045747971,0.012729292,0.012731119,0.013220477,0.012731119,0.012731119,0.088232872,0.038406893,0.040442671,0.040710728,0.040442671,0.040442671,0.058324886
2/24/2017,-0.004971497,-0.000388438,-0.000942627,0.001493364,0.001493364,-0.045747971,0.012729292,0.012731119,0.013220477,0.012731119,0.012731119,0.088232872,0.038406893,0.040442671,0.040710728,0.040442671,0.040442671,0.058324886
2/23/2017,0.002706309,0.001323448,-0.001378088,0.000418987,0.000418987,0.15757913,0.019718153,0.015731792,0.014504126,0.015273299,0.015273299,0.198681685,0.043080217,0.039043198,0.039650932,0.041830914,0.041830914,0.103460216
2/22/2017,0.00263288,-0.000667626,0.001456606,-0.0010822,-0.0010822,-0.03103822,0.021122138,0.01979101,0.020440478,0.020171827,0.020171827,-0.001827328,0.038494194,0.039393666,0.039420067,0.041394583,0.041394583,0.078026858
2/21/2017,0.005078895,0.006613778,0.006552387,0.006048066,0.006048066,0.01899199,0.025345044,0.024070946,0.025385156,0.024918979,0.024918979,-0.026688853,0.03688457,0.037075439,0.040126962,0.038823311,0.038823311,0.071825719
2/17/2017,-0.002821659,-6.39E-05,0.000303549,0.001678556,0.001678556,-0.043380705,0.023349549,0.024064533,0.023716055,0.024617915,0.024617915,-0.026783092,0.032991244,0.035069299,0.035006361,0.036209745,0.036209745,-0.066127566
2/17/2017,-0.002821659,-6.39E-05,0.000303549,0.001678556,0.001678556,-0.043380705,0.023349549,0.024064533,0.023716055,0.024617915,0.024617915,-0.026783092,0.032991244,0.035069299,0.035006361,0.036209745,0.036209745,-0.066127566
2/17/2017,-0.002821659,-6.39E-05,0.000303549,0.001678556,0.001678556,-0.043380705,0.023349549,0.024064533,0.023716055,0.024617915,0.024617915,-0.026783092,0.032991244,0.035069299,0.035006361,0.036209745,0.036209745,-0.066127566
2/17/2017,-0.002821659,-6.39E-05,0.000303549,0.001678556,0.001678556,-0.043380705,0.023349549,0.024064533,0.023716055,0.024617915,0.024617915,-0.026783092,0.032991244,0.035069299,0.035006361,0.036209745,0.036209745,-0.066127566
2/16/2017,0.006019839,4.26E-06,0.001738924,-0.000864118,-0.000864118,-0.027338774,0.023420217,0.022575524,0.021269347,0.023610119,0.023610119,0.06485941,0.0389281,0.034534186,0.034166084,0.033676085,0.033676085,-0.024574423
2/15/2017,0.004066841,0.005869305,0.005443244,0.004992309,0.004992309,0.072333573,0.018001311,0.024005138,0.020204752,0.024727789,0.024727789,0.214387031,0.037311746,0.038615196,0.039944315,0.040490169,0.040490169,0.001341986
2/14/2017,0.00189521,0.002573362,0.000323078,0.004007335,0.004007335,0.051102626,0.016420983,0.017086476,0.014987692,0.017480547,0.017480547,-0.021417633,0.033091879,0.037274025,0.039644076,0.044107858,0.044107858,0.31824853
2/13/2017,0.004086872,0.005325086,0.00446533,0.005245845,0.005245845,-0.036054469,0.019778728,0.02084533,0.021909195,0.020781682,0.020781682,-0.120277017,0.032104899,0.034184842,0.03424273,0.035118212,0.035118212,0.433732671
2/10/2017,0.006779322,0.003526447,0.006309295,0.00356605,0.00356605,-0.055172189,0.011673105,0.013144713,0.01701262,0.016033887,0.016033887,-0.112748014,0.018517965,0.021097921,0.027562008,0.029414458,0.029414458,0.452548947
2/10/2017,0.006779322,0.003526447,0.006309295,0.00356605,0.00356605,-0.055172189,0.011673105,0.013144713,0.01701262,0.016033887,0.016033887,-0.112748014,0.018517965,0.021097921,0.027562008,0.029414458,0.029414458,0.452548947
2/10/2017,0.006779322,0.003526447,0.006309295,0.00356605,0.00356605,-0.055172189,0.011673105,0.013144713,0.01701262,0.016033887,0.016033887,-0.112748014,0.018517965,0.021097921,0.027562008,0.029414458,0.029414458,0.452548947
2/9/2017,0.003122842,0.006607474,0.004913942,0.005752546,0.005752546,0.018893327,0.009973497,0.014036299,0.012967544,0.012725605,0.012725605,-0.100187158,0.013445225,0.016386525,0.01344139,0.017184794,0.017184794,0.850926988
